STATION,DATE,PRCP,SNWD,SNOW,TSUN,TAVG,TMAX,TMIN,AWND,WSF2,WSF5,WT09,WT14,WT07,WT01,WT17,WT06,WT05,WT02,WT11,WT22,WT04,WT13,WT16,WT08,WT18,WT19
GHCND:USW00094728,20101119,0.00,0.0,0.0,-9999,-9999,48,40,5.8,15.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101120,0.00,0.0,0.0,-9999,-9999,55,41,7.6,17.0,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101121,0.00,0.0,0.0,-9999,-9999,48,39,6.0,13.0,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101122,0.00,0.0,0.0,-9999,-9999,65,45,6.0,15.0,23.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094728,20101123,0.00,0.0,0.0,-9999,-9999,61,50,6.9,17.9,28.0,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20101124,0.00,0.0,0.0,-9999,-9999,50,41,9.6,19.9,31.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101125,0.06,0.0,0.0,-9999,-9999,46,39,3.6,13.0,16.1,-9999,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20101126,0.16,0.0,0.0,-9999,-9999,53,38,6.9,19.9,25.1,-9999,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20101127,0.00,0.0,0.0,-9999,-9999,42,34,9.6,23.0,33.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101128,0.00,0.0,0.0,-9999,-9999,47,34,4.5,15.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101129,0.00,0.0,0.0,-9999,-9999,48,35,2.7,10.1,13.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101130,0.09,0.0,0.0,-9999,-9999,57,44,7.2,15.0,23.0,-9999,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20101201,1.20,0.0,0.0,-9999,-9999,60,40,11.4,23.0,40.9,-9999,-9999,-9999,1,-9999,-9999,1,1,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20101202,0.00,0.0,0.0,-9999,-9999,42,34,7.4,17.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101203,0.00,0.0,0.0,-9999,-9999,40,33,6.0,12.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101204,0.00,0.0,0.0,-9999,-9999,40,32,8.3,17.0,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101205,0.00,0.0,0.0,-9999,-9999,35,30,9.8,19.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101206,0.00,0.0,0.0,-9999,-9999,35,30,10.7,21.0,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999
GHCND:USW00094728,20101207,0.00,0.0,0.0,-9999,-9999,36,30,10.1,19.9,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101208,0.00,0.0,0.0,-9999,-9999,34,27,9.6,19.9,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101209,0.00,0.0,0.0,-9999,-9999,30,23,8.1,17.9,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101210,0.00,0.0,0.0,-9999,-9999,38,22,4.5,10.1,14.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094728,20101211,0.00,0.0,0.0,-9999,-9999,46,34,4.3,12.1,15.0,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20101212,1.38,0.0,0.0,-9999,-9999,56,40,7.4,21.0,36.9,-9999,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20101213,0.04,0.0,0.0,-9999,-9999,49,21,10.1,21.0,28.0,-9999,-9999,1,1,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,1,1,-9999
GHCND:USW00094728,20101214,0.01,0.0,0.1,-9999,-9999,23,19,11.0,17.9,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999
GHCND:USW00094728,20101215,0.00,0.0,0.0,-9999,-9999,27,20,10.1,21.0,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101216,0.00,0.0,0.0,-9999,-9999,30,23,6.3,15.0,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101217,0.00,0.0,0.0,-9999,-9999,36,23,6.7,14.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101218,0.00,0.0,0.0,-9999,-9999,36,28,3.6,12.1,14.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101219,0.00,0.0,0.0,-9999,-9999,37,30,4.9,12.1,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101220,0.00,0.0,0.0,-9999,-9999,37,25,8.7,19.9,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101221,0.00,0.0,0.0,-9999,-9999,38,28,9.6,17.0,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101222,0.00,0.0,0.0,-9999,-9999,38,28,9.4,17.0,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101223,0.00,0.0,0.0,-9999,-9999,35,30,12.1,21.9,31.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101224,0.00,0.0,0.0,-9999,-9999,40,29,7.4,16.1,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101225,0.00,0.0,0.0,-9999,-9999,32,25,3.8,12.1,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101226,1.09,0.0,12.2,-9999,-9999,30,21,10.5,23.0,36.0,1,-9999,-9999,1,-9999,-9999,-9999,1,-9999,1,-9999,-9999,1,-9999,1,-9999
GHCND:USW00094728,20101227,0.52,20.0,7.8,-9999,-9999,28,20,17.0,30.0,42.9,1,-9999,1,1,-9999,-9999,-9999,1,-9999,1,-9999,-9999,1,1,1,-9999
GHCND:USW00094728,20101228,0.00,18.0,0.0,-9999,-9999,38,24,9.2,21.9,32.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101229,0.00,16.0,0.0,-9999,-9999,37,31,7.8,16.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20101230,0.00,14.0,0.0,-9999,-9999,40,28,4.0,12.1,16.1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20101231,0.00,13.0,0.0,-9999,-9999,45,36,6.0,13.0,19.9,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20110101,0.00,12.0,0.0,-9999,-9999,53,40,3.1,12.1,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20110102,0.01,9.0,0.0,-9999,-9999,52,35,5.1,19.9,28.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110103,0.00,6.0,0.0,-9999,-9999,36,28,8.7,21.0,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110104,0.00,5.0,0.0,-9999,-9999,40,30,6.3,13.0,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110105,0.00,4.0,0.0,-9999,-9999,39,29,6.3,15.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110106,0.00,2.0,0.0,-9999,-9999,33,26,2.7,8.9,13.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110107,0.19,1.0,1.7,-9999,-9999,33,25,4.9,12.1,16.1,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999
GHCND:USW00094728,20110108,0.00,3.0,0.0,-9999,-9999,31,23,4.0,12.1,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999
GHCND:USW00094728,20110109,0.00,2.0,0.0,-9999,-9999,32,26,11.2,21.0,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110110,0.00,2.0,0.0,-9999,-9999,35,24,8.7,17.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110111,0.25,2.0,3.0,-9999,-9999,31,23,5.8,15.0,17.9,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,1,-9999,1,-9999,1,1,-9999
GHCND:USW00094728,20110112,0.61,9.0,6.1,-9999,-9999,31,24,11.4,21.0,30.0,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,1,1,-9999
GHCND:USW00094728,20110113,0.00,8.0,0.0,-9999,-9999,30,18,10.5,17.0,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110114,0.00,7.0,0.0,-9999,-9999,30,18,5.8,10.1,14.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110115,0.00,6.0,0.0,-9999,-9999,38,23,4.7,16.1,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110116,0.00,5.0,0.0,-9999,-9999,37,26,8.1,17.0,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110117,0.00,4.0,0.0,-9999,-9999,27,19,6.9,14.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110118,1.27,5.0,1.0,-9999,-9999,41,24,9.8,21.9,31.1,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1
GHCND:USW00094728,20110119,0.07,2.0,0.0,-9999,-9999,41,35,5.6,14.1,17.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,1
GHCND:USW00094728,20110120,0.00,1.0,0.0,-9999,-9999,35,30,6.7,14.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110121,0.41,6.0,4.2,-9999,-9999,32,18,8.9,21.0,28.0,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,1,-9999,1,-9999,1,1,-9999
GHCND:USW00094728,20110122,0.00,6.0,0.0,-9999,-9999,24,13,5.8,14.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110123,0.00,6.0,0.0,-9999,-9999,24,11,9.6,19.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110124,0.00,6.0,0.0,-9999,-9999,24,6,5.8,14.1,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110125,0.05,6.0,1.0,-9999,-9999,37,24,3.8,14.1,19.9,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,1,1,-9999
GHCND:USW00094728,20110126,1.29,4.0,12.3,-9999,-9999,35,30,9.4,21.9,36.9,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,1,-9999
GHCND:USW00094728,20110127,0.77,23.0,6.7,-9999,-9999,36,29,3.4,14.1,21.9,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,1,1,-9999
GHCND:USW00094728,20110128,0.00,20.0,0.0,-9999,-9999,34,28,3.6,10.1,14.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999
GHCND:USW00094728,20110129,0.01,19.0,0.0,-9999,-9999,36,29,4.3,12.1,16.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,-9999
GHCND:USW00094728,20110130,0.00,18.0,0.0,-9999,-9999,39,27,5.6,15.0,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20110131,0.00,17.0,0.0,-9999,-9999,31,22,5.8,12.1,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094728,20110201,0.17,18.0,1.1,-9999,-9999,30,25,8.9,16.1,21.9,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1
GHCND:USW00094728,20110202,0.70,17.0,0.5,-9999,-9999,38,27,6.5,21.9,38.0,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,1
GHCND:USW00094728,20110203,0.00,16.0,0.0,-9999,-9999,34,24,8.9,19.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110204,0.00,16.0,0.0,-9999,-9999,34,23,6.0,16.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110205,0.21,15.0,0.0,-9999,-9999,43,31,5.6,19.9,30.0,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999
GHCND:USW00094728,20110206,0.00,15.0,0.0,-9999,-9999,45,37,6.9,21.9,33.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110207,0.13,13.0,0.0,-9999,-9999,45,36,4.7,13.0,16.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110208,0.11,11.0,0.0,-9999,-9999,41,18,12.3,23.0,38.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110209,0.00,10.0,0.0,-9999,-9999,29,15,8.1,16.1,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110210,0.00,10.0,0.0,-9999,-9999,29,22,7.8,16.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110211,0.00,8.0,0.0,-9999,-9999,37,19,6.0,15.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110212,0.00,8.0,0.0,-9999,-9999,40,30,8.5,19.9,34.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20110213,0.00,8.0,0.0,-9999,-9999,46,28,7.8,17.0,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110214,0.00,7.0,0.0,-9999,-9999,58,37,13.2,31.1,42.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110215,0.00,5.0,0.0,-9999,-9999,37,25,11.6,28.0,38.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110216,0.00,4.0,0.0,-9999,-9999,48,26,4.7,16.1,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110217,0.00,2.0,0.0,-9999,-9999,63,46,4.3,13.0,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110218,0.00,0.0,0.0,-9999,-9999,67,46,7.2,23.0,36.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110219,0.00,0.0,0.0,-9999,-9999,54,23,15.9,31.1,47.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094728,20110220,0.00,0.0,0.0,-9999,-9999,40,21,8.7,21.9,31.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110221,0.34,3.0,3.2,-9999,-9999,37,24,8.3,17.9,25.1,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,1,-9999,1,-9999,1,1,-9999
GHCND:USW00094728,20110222,0.00,3.0,0.0,-9999,-9999,36,16,7.2,17.9,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110223,0.00,2.0,0.0,-9999,-9999,40,21,3.6,10.1,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00094728,20110224,0.05,0.0,0.0,-9999,-9999,44,30,4.0,12.1,17.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110225,1.32,0.0,0.0,-9999,-9999,57,34,-9999,21.0,32.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110226,0.00,0.0,0.0,-9999,-9999,43,31,-9999,13.0,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110227,0.00,0.0,0.0,-9999,-9999,50,38,6.5,16.1,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110228,0.44,0.0,0.0,-9999,-9999,60,40,9.6,19.9,31.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110301,0.00,0.0,0.0,-9999,-9999,46,33,6.7,16.1,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110302,0.00,0.0,0.0,-9999,-9999,53,25,11.0,21.0,32.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110303,0.00,0.0,0.0,-9999,-9999,33,20,5.6,15.0,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110304,0.00,0.0,0.0,-9999,-9999,41,27,7.8,15.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110305,0.01,0.0,0.0,-9999,-9999,61,41,8.9,17.9,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20110306,2.02,0.0,0.0,-9999,-9999,54,50,8.5,17.9,33.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110307,0.08,0.0,0.0,-9999,-9999,53,34,10.3,21.0,31.1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110308,0.00,0.0,0.0,-9999,-9999,48,29,4.7,13.0,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110309,0.00,0.0,0.0,-9999,-9999,45,34,10.7,19.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094728,20110310,1.07,0.0,0.0,-9999,-9999,53,38,10.7,23.0,40.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00094728,20110311,0.91,0.0,0.0,-9999,-9999,55,40,8.5,23.0,38.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110312,0.00,0.0,0.0,-9999,-9999,56,38,8.3,17.0,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110313,0.00,0.0,0.0,-9999,-9999,53,41,9.4,21.0,33.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110314,0.00,0.0,0.0,-9999,-9999,45,37,5.1,12.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110315,0.00,0.0,0.0,-9999,-9999,47,34,5.1,14.1,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110316,0.56,0.0,0.0,-9999,-9999,57,38,2.9,17.0,23.0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00094728,20110317,0.00,0.0,0.0,-9999,-9999,65,44,5.6,14.1,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110318,0.00,0.0,0.0,-9999,-9999,77,51,8.1,21.9,33.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110319,0.00,0.0,0.0,-9999,-9999,59,38,8.7,17.9,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110320,0.00,0.0,0.0,-9999,-9999,51,34,6.5,14.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,20110321,0.44,0.0,0.0,-9999,-9999,45,36,4.9,15.0,21.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,1,-9999
