count	NTACODE	NTANAME	POP_TOT	POP_MALE_RT	POP_FEMALE_RT	RACE_HIS_LAT_RT	RACE_WHITE_RT	RACE_BLACK_RT	RACE_ASIAN_RT	POP_UNDER10YR_RT	POP_10TO19YR_RT	POP_20TO59YR_RT	POP_OVER60YR_RT	LABOR_FORCE	HOUSEHOLD_TOT	HOUSEHOLD_INCOME_AVE	EMPLOYED_RT	UNEMPLOYED_RT	HOUSEHOLD_WITHEARNING_RT	HOUSEHOLD_FOODSTAMP_RT	HOUSEHOLD_LT25K_RT	HOUSEHOLD_25KTO50K_RT	HOUSEHOLD_50KTO200K_RT	HOUSEUNITS_TOT	HOUSEUNITS_OCCUPIED	HOUSEUNITS_VACANT_RT	HOUSEUNITS_NOPLUMBING_RT	HOUSEUNITS_NOKITCHEN_RT	HOUSEUNITS_NOPHONE_RT	HOUSEUNITS_OWNER_RT	HOUSEUNITS_RENTER_RT	POP_OVER25YR	EDU_LT12_RT	EDU_PRIORCOLLEGE_RT	EDU_COLLEGE_RT	POP_PERHOUSEHOLD	RPT_YR	COUNT_PER1K
2924	BK68	Fort Greene	26982	0.421280853902	0.578719146097	0.189051960566	0.266177451634	0.41768586465	0.0842784078274	0.105255355422	0.103995256097	0.627307093618	0.163442294863	15111	11560	75.6057525951	0.882205016213	0.117794983787	0.775692041522	0.21124567474	0.279238754325	0.183564013841	0.465138408304	13108	11560	0.118095819347	0.00556911809582	0.00617943240769	0.0443240768996	0.218944636678	0.781055363321	19007	0.191981901405	0.325932551165	0.48208554743	2.05843759536	2008	108.368546
4320	MN04	Hamilton Heights	51527	0.477264346847	0.522735653153	0.495177285695	0.126477380791	0.334698313505	0.01531236051	0.111397907893	0.1247695383	0.620218526209	0.143614027597	27605	18678	55.1620890887	0.883173338163	0.116826661837	0.781186422529	0.294999464611	0.352821501231	0.25746867973	0.352714423386	20727	18678	0.0988565639021	0.0124475322044	0.0125440247021	0.0426979302359	0.128493414712	0.871506585287	34663	0.257623402475	0.445143236304	0.297233361221	2.48598446471	2008	83.83954
1860	MN32	Yorkville	77676	0.43035171739	0.56964828261	0.091469694629	0.7690535043	0.0299835212936	0.0905556413821	0.0780936196508	0.045342190638	0.670876461198	0.205687728513	51946	43613	109.758902162	0.934316405498	0.065683594502	0.847820603948	0.0481278517873	0.146630591796	0.115997523674	0.532134913902	48567	43613	0.102003417959	0.00207960137542	0.00261494430374	0.0238227603105	0.262788618073	0.737211381927	63190	0.0433296407659	0.184601993986	0.772068365248	1.59935758849	2008	23.94562
1531	QN72	Steinway	49001	0.492112405869	0.507887594131	0.224036244158	0.644456235587	0.0194077671884	0.0912430358564	0.0824268892471	0.0803248913287	0.654170323054	0.183077896369	29287	20793	72.1436300678	0.91187216171	0.08812783829	0.8305198865	0.0779589284855	0.204780454961	0.205165199827	0.560525176742	22399	20793	0.0716996294477	0.00209830796018	0.00549131657663	0.0278583865351	0.317510700716	0.682489299283	37293	0.161612098785	0.439975330491	0.398412570724	2.18764230546	2009	31.24426
5574	BK78	Bushwick South	71247	0.476427077631	0.523572922369	0.599786657684	0.0923547658147	0.271155276713	0.0220781225876	0.135458335088	0.14672898508	0.591589821326	0.126222858506	34416	24164	48.1336906141	0.861372617387	0.138627382613	0.746109915577	0.361157093196	0.401878828008	0.235639794736	0.35180433703	27577	24164	0.123762555753	0.00598324690865	0.017188236574	0.0417014178482	0.169260056282	0.830739943718	44391	0.34297492735	0.476222657746	0.180802414904	2.58356601516	2010	78.23487
943	QN06	Jamaica Estates-Holliswood	25067	0.445765348865	0.554234651135	0.152790521403	0.239438305342	0.257549766625	0.301950771931	0.0921530298799	0.106793792636	0.5602585072	0.240794670284	13435	9489	86.664032037	0.929512467435	0.0704875325641	0.82284750764	0.0662872800084	0.154916218779	0.209084202761	0.548319106333	9932	9489	0.0446033024567	0.0449053564236	0.0593032621828	0.0872935964558	0.571398461376	0.428601538623	18440	0.12125813449	0.421312364425	0.457429501084	2.52386226339	2011	37.61918
2579	BK69	Clinton Hill	36413	0.47818086947	0.52181913053	0.163210941147	0.356218932799	0.393321066652	0.0521791667811	0.108560129624	0.0879081646664	0.666547661549	0.13698404416	21020	14937	77.6436031331	0.907183634633	0.0928163653663	0.794202316395	0.128941554529	0.241547834237	0.190064939412	0.502577492133	17006	14937	0.121662942491	0.00617429142655	0.00982006350699	0.0373397624368	0.335944299391	0.664055700609	24690	0.110814094775	0.36711219117	0.522073714054	2.14118546395	2007	70.826355
1291	QN38	Pomonok-Flushing Heights-Hillcrest	33532	0.473189788858	0.526810211141	0.19980913754	0.339407133484	0.107002266492	0.321722533699	0.10974591435	0.157580818323	0.539991649767	0.192681617559	16177	11797	64.8300415359	0.868269765716	0.131730234283	0.736627956259	0.147749427821	0.291938628465	0.200220395016	0.476646605069	12383	11797	0.047322942744	0.00298796737462	0.016231930873	0.0295566502463	0.448588624226	0.551411375773	21744	0.161883738043	0.510071743929	0.328044518028	2.70790600016	2007	38.500538
2222	QN12	Hammels-Arverne-Edgemere	35500	0.463915492958	0.536084507042	0.257098591549	0.137295774648	0.552281690141	0.0272112676056	0.152281690141	0.170281690141	0.520704225352	0.156732394366	15038	12157	53.8424364563	0.839207341401	0.160792658598	0.75224150695	0.306572345151	0.337747799621	0.254092292506	0.39014559513	13838	12157	0.121477092065	0.010333863275	0.0	0.0797803150744	0.318417372707	0.681582627292	21427	0.254632006347	0.58001586783	0.165352125822	2.56539962422	2010	62.59155
1045	QN56	Ozone Park	22136	0.485453559812	0.514546440188	0.418232743043	0.288670039754	0.0545717383448	0.211420310806	0.129517528009	0.132679797615	0.589537405132	0.148265269245	11265	6837	74.1498464238	0.894274300931	0.105725699068	0.832675149918	0.166886061138	0.186777826532	0.194383501535	0.590171127687	7474	6837	0.0852287931495	0.0210061546695	0.022477923468	0.019266791544	0.572180781043	0.427819218955	14481	0.198397900697	0.609212070989	0.192390028313	2.96173401123	2014	47.208168
499	QN62	Queensboro Hill	20989	0.489970937157	0.510029062842	0.146362380294	0.169660298251	0.0151984372767	0.635904521416	0.122540378293	0.117585401877	0.587688789366	0.172185430463	10513	6384	67.3789943608	0.905260154094	0.094739845905	0.844141604009	0.0864661654134	0.1953320802	0.268796992481	0.492011278195	6792	6384	0.060070671378	0.00647820965841	0.0287102473498	0.0206124852768	0.60354010025	0.396459899749	14540	0.236451169188	0.468775790921	0.29477303989	3.0902532391	2014	23.774359
1353	BX46	Parkchester	30376	0.473860942849	0.52613905715	0.353864893337	0.0368053726626	0.461219383724	0.123321042929	0.142184619436	0.110383197261	0.591947590203	0.1554845931	15901	12590	56.1117950754	0.905477642915	0.0945223570844	0.79769658459	0.180619539317	0.239793486894	0.273153296267	0.48212867355	13434	12590	0.06282566622	0.0102724430549	0.00595503945213	0.0197260681852	0.219221604448	0.780778395551	20955	0.184729181579	0.555237413505	0.260033404915	2.26112847997	2015	44.541744
656	SI07	Westerleigh	24202	0.494628543095	0.505371456904	0.118667878688	0.767168002644	0.0173539376911	0.0731757705974	0.10953640195	0.129328154698	0.54602925378	0.215106189571	12003	9083	94.7654959814	0.934016495875	0.0659835041239	0.777056038753	0.0505339645491	0.136738962898	0.130463503248	0.670373224705	9674	9083	0.0610915856935	0.00217076700434	0.00723589001446	0.00547860243952	0.736430694704	0.263569305295	17081	0.0887535858556	0.593993325917	0.317253088226	2.50175728757	2015	27.105198
1201	BX31	Allerton-Pelham Gardens	33404	0.480750808286	0.519249191713	0.286492635612	0.277421865645	0.323434319243	0.0927433840258	0.112112321878	0.142887079392	0.518381032212	0.226619566519	15798	9707	78.3406304728	0.856057728826	0.143942271173	0.763572679509	0.134336046152	0.217368909034	0.184609045019	0.547130936437	10295	9707	0.0571151044196	0.0030111704711	0.00932491500728	0.0151529868868	0.596373750901	0.403626249098	22535	0.19498557799	0.531750610162	0.273263811848	3.24468188441	2006	35.953777
5096	BX41	Mount Hope	52237	0.488446886307	0.511553113693	0.687922353887	0.0130750234508	0.264735723721	0.0215938893887	0.157321438827	0.168558684457	0.570285429868	0.103834446848	24563	16528	38.39892909	0.824614257216	0.175385742784	0.760648596321	0.46188286544	0.467146660213	0.27571393998	0.251815101646	17952	16528	0.0793226381461	0.014984402852	0.0138703208556	0.0745877896613	0.0299491771539	0.970050822845	30746	0.38863592012	0.49391790802	0.11744617186	2.90981506239	2006	97.555374
3860	BX08	West Farms-Bronx River	35325	0.486199575371	0.513800424628	0.677820240623	0.0197027600849	0.244642604388	0.02652512385	0.159688605803	0.144543524416	0.57313517339	0.122632696391	16390	11448	44.9495545073	0.876815131177	0.123184868822	0.741002795247	0.367837176799	0.433088749126	0.233403214535	0.323200559049	12868	11448	0.110351258937	0.00800435188063	0.00536213863848	0.0409543052533	0.137840670859	0.86215932914	21547	0.363902167355	0.493340140158	0.142757692486	2.74518184644	2007	109.27106
590	BK93	Starrett City	12822	0.346435813445	0.653564186554	0.210263609421	0.292700046794	0.452347527686	0.0248791140228	0.117298393386	0.106223678053	0.482218062704	0.294259865855	4836	6378	36.6635308874	0.86186931348	0.138130686517	0.539981185324	0.308403888366	0.503606146127	0.255566008153	0.23251803073	6466	6378	0.0136096504794	0.00634085988245	0.00634085988245	0.00216517166718	0.0180307306365	0.981969269362	8831	0.179141660061	0.594496659494	0.226361680444	1.9829879369	2008	46.014664
1067	SI35	New Brighton-Silver Lake	18310	0.509776078645	0.490223921354	0.26335335882	0.578099399235	0.0984161660294	0.0394866193337	0.129983615511	0.140251228837	0.554396504642	0.17536865101	8677	6303	88.6109788988	0.908493719026	0.0915062809726	0.80802792321	0.109630334761	0.186895129303	0.167539267015	0.540377597968	7011	6303	0.100984167736	0.0128369704749	0.018542290686	0.0376551133932	0.642392511501	0.357607488497	12130	0.111706512778	0.547403132728	0.340890354493	2.61161032663	2009	58.274166
4165	MN36	Washington Heights South	89551	0.493618161718	0.506381838282	0.720851805117	0.108306998247	0.121193509844	0.0273028776898	0.102667753571	0.106196469051	0.625498319393	0.165637457985	48192	29283	51.2474814739	0.846738047809	0.153261952191	0.762831677082	0.375678721442	0.366765700236	0.260868080456	0.349486049926	30936	29283	0.053432893716	0.00313550555986	0.00885699508663	0.0379169899147	0.0766656421814	0.923334357818	62105	0.364930359874	0.394992351662	0.240077288463	2.89471812775	2011	46.50981
919	SI36	Old Town-Dongan Hills-South Beach	24999	0.489419576783	0.510580423217	0.138605544222	0.716348653946	0.0404816192648	0.0874834993399	0.100924036961	0.11276451058	0.564542581703	0.221768870755	11596	8752	78.9862317184	0.918937564677	0.0810624353225	0.759255027421	0.0951782449725	0.209323583181	0.199611517367	0.541361974405	9275	8752	0.0563881401617	0.00582210242587	0.006576819407	0.0119676549865	0.664648080438	0.335351919561	17605	0.138142573133	0.565293950582	0.296563476285	2.69530997304	2011	36.76147
3140	BX08	West Farms-Bronx River	35325	0.486199575371	0.513800424628	0.677820240623	0.0197027600849	0.244642604388	0.02652512385	0.159688605803	0.144543524416	0.57313517339	0.122632696391	16390	11448	44.9495545073	0.876815131177	0.123184868822	0.741002795247	0.367837176799	0.433088749126	0.233403214535	0.323200559049	12868	11448	0.110351258937	0.00800435188063	0.00536213863848	0.0409543052533	0.137840670859	0.86215932914	21547	0.363902167355	0.493340140158	0.142757692486	2.74518184644	2012	88.888885
1248	QN27	East Elmhurst	23070	0.520199393151	0.479800606849	0.63918508886	0.0325964456003	0.256176853056	0.0555700043346	0.137971391417	0.125097529259	0.606068487213	0.130862592111	12520	6264	66.4830779054	0.905351437699	0.0946485623002	0.874042145592	0.162994891443	0.210089399744	0.255906768837	0.51261174968	6954	6264	0.0992234685072	0.00287604256543	0.0159620362381	0.0747771067011	0.452107279693	0.547892720306	15084	0.279567753911	0.553235216123	0.167197029965	3.31751509922	2012	54.09623
2376	MN09	Morningside Heights	54326	0.430751389758	0.569248610242	0.227515370173	0.479254868755	0.116868534403	0.143264735118	0.0596215440121	0.145749733093	0.638073850458	0.156554872437	25708	20166	77.0543241098	0.932355686945	0.0676443130543	0.734354854706	0.0965486462362	0.313795497372	0.185758206883	0.387087176435	21908	20166	0.0795143326638	0.0083987584444	0.011959101698	0.0461931714442	0.180452246355	0.819547753644	34232	0.122166394017	0.229726571629	0.648107034354	2.47973343071	2014	43.735966
3921	BX35	Morrisania-Melrose	37872	0.455772074356	0.544227925644	0.607916138572	0.0105882974229	0.355935783692	0.00596746937051	0.158032319392	0.18322243346	0.546261089987	0.112484157161	16056	12475	36.3062124248	0.816953163926	0.183046836074	0.709819639278	0.508456913827	0.511743486974	0.270621242485	0.214749498998	13782	12475	0.0948338412421	0.0133507473516	0.0153823828182	0.0753156290814	0.0915430861723	0.908456913827	21705	0.387099746602	0.512831144897	0.1000691085	2.74793208533	2006	103.53295
3325	MN09	Morningside Heights	54326	0.430751389758	0.569248610242	0.227515370173	0.479254868755	0.116868534403	0.143264735118	0.0596215440121	0.145749733093	0.638073850458	0.156554872437	25708	20166	77.0543241098	0.932355686945	0.0676443130543	0.734354854706	0.0965486462362	0.313795497372	0.185758206883	0.387087176435	21908	20166	0.0795143326638	0.0083987584444	0.011959101698	0.0461931714442	0.180452246355	0.819547753644	34232	0.122166394017	0.229726571629	0.648107034354	2.47973343071	2006	61.20458
9882	MN13	Hudson Yards-Chelsea-Flat Iron-Union Square	69299	0.503600340553	0.496399659447	0.153667441089	0.642245919854	0.0517900691208	0.118472128025	0.0672592678105	0.0452243178112	0.72814903534	0.159367379039	47850	39072	112.602567056	0.925517241379	0.0744827586207	0.836558149058	0.0650081900082	0.176110769861	0.132857289107	0.440571253071	44737	39072	0.126628964839	0.0109529025192	0.0227105080806	0.0254375572792	0.292895167895	0.707104832105	56248	0.0617088607595	0.219421134974	0.718870004267	1.54903100342	2006	142.59946
1203	QN30	Maspeth	27677	0.490840770315	0.509159229685	0.2581927232	0.615493008635	0.00881598439137	0.108176464212	0.115800122846	0.105502764028	0.585829389023	0.192867724103	14696	10629	67.4346128516	0.910860097985	0.0891399020141	0.801580581427	0.0570138300874	0.191833662621	0.243578887948	0.540972810236	11809	10629	0.0999237869421	0.0070285375561	0.00736726225759	0.0174443221272	0.513406717471	0.486593282528	19823	0.185390707764	0.60187660798	0.212732684256	2.34372089084	2006	43.465694
2165	MN21	Gramercy	26075	0.435934803451	0.564065196548	0.064506232023	0.772809204218	0.026807286673	0.109261744966	0.04184084372	0.050623202301	0.747420901246	0.160115052732	18674	14877	111.828157559	0.906179715111	0.093820284888	0.830812663843	0.05115278618	0.139611480809	0.115413053707	0.552329098608	17277	14877	0.13891300573	0.00254673843838	0.01284945303	0.0461306939862	0.341533911407	0.658466088593	20982	0.0338861881613	0.180106758174	0.786007053665	1.50923192684	2007	83.029724
2036	BX62	Woodlawn-Wakefield	45805	0.456020085143	0.543979914856	0.15565986246	0.163650256522	0.627704399083	0.0337517738238	0.123567296147	0.134919768584	0.559851544591	0.181661390678	24077	15128	68.5373149127	0.878888565851	0.121111434149	0.798585404547	0.147607086198	0.212784241142	0.232284505552	0.531332628239	16294	15128	0.0715600834663	0.00454154903645	0.00540076101632	0.0141769976678	0.47078265468	0.52921734532	30366	0.184779029177	0.554633471646	0.260587499177	2.81115748128	2009	44.449295
4310	MN36	Washington Heights South	89551	0.493618161718	0.506381838282	0.720851805117	0.108306998247	0.121193509844	0.0273028776898	0.102667753571	0.106196469051	0.625498319393	0.165637457985	48192	29283	51.2474814739	0.846738047809	0.153261952191	0.762831677082	0.375678721442	0.366765700236	0.260868080456	0.349486049926	30936	29283	0.053432893716	0.00313550555986	0.00885699508663	0.0379169899147	0.0766656421814	0.923334357818	62105	0.364930359874	0.394992351662	0.240077288463	2.89471812775	2012	48.128998
633	SI32	Rossville-Woodrow	19938	0.489818437155	0.510181562845	0.0727254488915	0.859514494934	0.00556725850135	0.0554218076035	0.131959073127	0.1192195807	0.563195907312	0.18562543886	9650	6945	100.603311735	0.951295336787	0.0487046632124	0.834413246939	0.0394528437724	0.12037437005	0.133333333333	0.629949604031	7225	6945	0.0387543252595	0.00512110726643	0.00193771626297	0.0	0.820302375809	0.17969762419	13725	0.079198542805	0.645610200364	0.27519125683	2.75958477508	2013	31.74842
1384	BX98	Rikers Island1	9741	0.905553844574	0.0944461554254	0.339184888615	0.0668309208499	0.562981213427	0.0207370906478	0.0	0.151421825274	0.832974027306	0.0156041474181	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	6215	0.689460981495	0.290104585679	0.0204344328238	9.741E11	2014	142.07986
1289	BX99	park-cemetery-etc-Bronx	1377	0.466957153228	0.533042846764	0.572984749451	0.0798838053734	0.282498184457	0.0646332607112	0.188090050834	0.12854030501	0.543936092952	0.139433551197	694	482	54.0871369283	0.864553314109	0.135446685877	0.823651452265	0.261410788376	0.336099585055	0.26556016597	0.365145228208	541	482	0.109057301292	0.0	0.0	0.0628465804055	0.284232365139	0.71576763484	887	0.271702367528	0.520856820738	0.207440811723	2.54528650642	2014	936.09296
1080	QN66	Laurelton	25141	0.436657253092	0.563342746907	0.0372697983374	0.0161489200907	0.916510878644	0.00385823952905	0.10512708325	0.14279463824	0.529135674794	0.222942603715	13131	7891	87.764541883	0.909222450689	0.0907775493107	0.819161069572	0.133062983145	0.120263591433	0.190343429223	0.642884298567	8501	7891	0.0717562639689	8.23432537348E-4	0.00658746029878	0.0218797788495	0.81257128374	0.187428716259	17394	0.151718983557	0.582672185811	0.265608830631	2.95741677449	2014	42.957718
3196	BK96	Rugby-Remsen Village	56277	0.448691294845	0.551308705155	0.0465021234252	0.0119942427635	0.909678909679	0.0171473248396	0.12328304636	0.127796435489	0.556888249196	0.192032268955	28607	20055	58.3082772376	0.888104310134	0.111895689866	0.807928197457	0.18459237098	0.276589379207	0.263126402393	0.441037147843	22301	20055	0.100712972512	0.00596385812295	0.00520156046814	0.0166808663289	0.299177262528	0.700822737472	38160	0.175	0.652175052411	0.172824947589	2.5235191247	2015	56.79052
2081	BK34	Sunset Park East	71460	0.511656870977	0.488343129023	0.332297788973	0.141141897565	0.0186118108032	0.490792051497	0.148068849706	0.124853064652	0.608326336412	0.11875174923	35965	20544	48.9206094237	0.889142221604	0.110857778396	0.83406347352	0.299698208723	0.366725077881	0.283683800623	0.335621105919	21906	20544	0.0621747466447	0.010225508993	0.0114580480234	0.0409020359719	0.204293224299	0.795706775701	45902	0.518691995991	0.336150930243	0.145157073766	3.26211996713	2007	29.121187
2418	BK88	Borough Park	106203	0.515672815269	0.484327184731	0.103942449837	0.764517009877	0.00576254908053	0.122199937855	0.233091343936	0.172283268834	0.454544598552	0.140080788678	38510	28325	54.8100617829	0.929628667878	0.0703713321215	0.796787290379	0.287413945278	0.346866725507	0.274774933804	0.353680494263	30704	28325	0.077481761334	0.00508077123502	0.00677436164669	0.0169033350703	0.306513680494	0.693486319505	55029	0.278489523706	0.536299042323	0.185211433971	3.45893043252	2007	22.76772
3067	BK28	Bensonhurst West	86592	0.483670546933	0.516329453067	0.144355136733	0.469073355506	0.00635162601626	0.371015798226	0.112735587583	0.118948632668	0.558492701404	0.209823078344	40380	29717	58.516253323	0.902724120852	0.0972758791481	0.758858565804	0.182420836558	0.277955379076	0.280109028502	0.422047986001	31897	29717	0.0683449854218	0.00329184562811	0.0103771514562	0.0291876979026	0.354409933708	0.645590066292	60636	0.311184774721	0.491539679398	0.19727554588	2.71473806314	2008	35.418976
3124	MN09	Morningside Heights	54326	0.430751389758	0.569248610242	0.227515370173	0.479254868755	0.116868534403	0.143264735118	0.0596215440121	0.145749733093	0.638073850458	0.156554872437	25708	20166	77.0543241098	0.932355686945	0.0676443130543	0.734354854706	0.0965486462362	0.313795497372	0.185758206883	0.387087176435	21908	20166	0.0795143326638	0.0083987584444	0.011959101698	0.0461931714442	0.180452246355	0.819547753644	34232	0.122166394017	0.229726571629	0.648107034354	2.47973343071	2008	57.504692
2891	BK32	Sunset Park West	54932	0.535789703633	0.464210296366	0.620039321343	0.176745794801	0.0306196752348	0.156356950411	0.148383455909	0.110245394306	0.627375664458	0.113995485327	28089	17023	56.8971391646	0.896685535263	0.103314464737	0.833636844269	0.256594019855	0.312400869412	0.263408329906	0.399577042824	18372	17023	0.0734269540605	0.0109405617244	0.0117025908992	0.046211626388	0.233625095459	0.76637490454	35838	0.404682180925	0.369496065629	0.225821753446	2.98998475941	2011	52.628704
2033	SI37	Stapleton-Rosebank	25635	0.495299395358	0.504700604642	0.29416812951	0.38985761654	0.188219231519	0.108445484689	0.119953188999	0.129003315779	0.593485469085	0.157558026136	11848	9115	68.6428963247	0.926569885212	0.0734301147872	0.750850246845	0.201645639056	0.282611080636	0.200219418541	0.489083927591	10192	9115	0.1056711146	0.00588697017268	0.00608320251177	0.0359105180533	0.492046077893	0.507953922106	17137	0.212697671704	0.532181828791	0.255120499504	2.51520800628	2014	79.30563
2627	BX33	Longwood	25542	0.458891237961	0.541108762039	0.71815049722	0.0156996319787	0.237334586172	0.0117062093806	0.18083940177	0.187338501292	0.514368491112	0.117453605826	9468	8318	34.5855373888	0.875897760878	0.124102239121	0.650997836017	0.531017071411	0.549531137292	0.241404183698	0.204616494349	9074	8318	0.0833149658364	0.0146572625082	0.00650209389464	0.0564249504077	0.0781437845635	0.921856215435	14150	0.44	0.481908127208	0.0780918727915	2.81485563147	2015	102.850204
6729	BX39	Mott Haven-Port Morris	52132	0.48638072585	0.51361927415	0.720536330852	0.0172638686411	0.250594644364	0.00857438809177	0.169857285353	0.168130898488	0.536330852451	0.125680963707	20630	17497	31.6568554609	0.841008240426	0.158991759573	0.639881122478	0.522203806367	0.591758587186	0.235468937532	0.170029147854	19111	17497	0.0844539793836	0.0087384228978	0.0132907749464	0.0412327978651	0.0473795507801	0.952620449219	29781	0.449246163661	0.463248379839	0.0875054564991	2.72785306891	2006	129.07619
3289	MN22	East Village	43755	0.49109816021	0.50890183979	0.118729288081	0.653525311393	0.0561307279168	0.144920580505	0.0372757399154	0.099600045709	0.732167752257	0.130956462119	29267	22306	84.6739666457	0.94252912837	0.0574708716301	0.840491347619	0.0803371290235	0.231821034699	0.149690666188	0.518560028692	24527	22306	0.0905532678273	0.00187548416031	0.0118237044889	0.0819505035267	0.131623778356	0.868376221644	32043	0.082139624879	0.241207127922	0.676653247199	1.78395237901	2006	75.16855
3647	MN40	Upper East Side-Carnegie Hill	58834	0.449043070333	0.550956929666	0.0499371111942	0.864772070571	0.0130706734201	0.0535404697964	0.0985654553489	0.0923955535914	0.487048305402	0.321990685658	31521	28751	143.816910716	0.951683004981	0.0483169950192	0.786129178115	0.0123821780112	0.0900838231713	0.0805537198706	0.426315606414	37543	28751	0.234184801428	0.00162480355859	0.00263697626721	0.0123325253709	0.579458105805	0.420541894195	45455	0.0161038389616	0.159124408756	0.824771752282	1.56710971419	2007	61.987965
2444	MN06	Manhattanville	23845	0.472468022646	0.527531977354	0.55827217446	0.0879429649821	0.289830153072	0.0351855734955	0.111386034808	0.135919479975	0.599370937303	0.153323547914	10953	8130	40.3560885608	0.905687939377	0.0943120606226	0.71328413284	0.297047970479	0.492004920049	0.240590405904	0.257687576875	8810	8130	0.077185017026	0.00261066969353	0.00261066969353	0.0633371169125	0.0293972939729	0.970602706026	15422	0.369277655297	0.432239657632	0.19848268707	2.70658342792	2008	102.495285
912	QN57	Lindenwood-Howard Beach	28769	0.452570475164	0.547429524836	0.208905419027	0.734540651395	0.014946643957	0.0198825124266	0.107720115402	0.097570301366	0.505370363933	0.289339219298	14133	11261	80.8103187993	0.916578221184	0.0834217788155	0.726312050439	0.0647367018914	0.167835893793	0.219341088713	0.546576680579	11673	11261	0.0352951255033	0.00890944915616	0.013792512636	0.0167052171678	0.73101855963	0.268981440369	21471	0.173303525686	0.596758418331	0.229938055982	2.46457637282	2008	31.700788
2851	MN35	Washington Heights North	71085	0.469198846451	0.530801153548	0.654287121052	0.259056059647	0.0468453260181	0.0285854962369	0.0955897868749	0.119701765492	0.596243933319	0.188464514314	39528	25490	61.8414083954	0.854938271605	0.145061728395	0.811023930953	0.291173009023	0.303413103178	0.239976461357	0.418203216948	27031	25490	0.0570086197329	0.00677000480929	0.00965558062964	0.0189782102031	0.123224794037	0.876775205963	48733	0.259372499128	0.37703404264	0.363593458232	2.62975842551	2010	40.106915
3078	BK83	Cypress Hills-City Line	47526	0.47807515886	0.521924841139	0.610697302529	0.056747885368	0.239069141102	0.0725708033497	0.155788410554	0.162248032656	0.577452341876	0.104511214914	20586	13634	53.1373771453	0.921840085495	0.078159914505	0.79998533079	0.210429807833	0.344946457386	0.249523250697	0.385726859322	15892	13634	0.142084067455	0.0111376793355	0.00912408759124	0.0466272338283	0.320375531759	0.679624468241	27784	0.299524906421	0.592175352721	0.108299740858	2.9905612887	2011	64.76455
1294	QN30	Maspeth	27677	0.490840770315	0.509159229685	0.2581927232	0.615493008635	0.00881598439137	0.108176464212	0.115800122846	0.105502764028	0.585829389023	0.192867724103	14696	10629	67.4346128516	0.910860097985	0.0891399020141	0.801580581427	0.0570138300874	0.191833662621	0.243578887948	0.540972810236	11809	10629	0.0999237869421	0.0070285375561	0.00736726225759	0.0174443221272	0.513406717471	0.486593282528	19823	0.185390707764	0.60187660798	0.212732684256	2.34372089084	2011	46.753624
501	BK40	Windsor Terrace	22571	0.473971024766	0.526028975233	0.156395374596	0.660006202649	0.0583492091622	0.09782464224	0.118647822427	0.0777546409109	0.64742368526	0.156173851402	13787	9510	93.3966876971	0.941394066874	0.0586059331254	0.848370136697	0.0656151419558	0.162565720294	0.159411146162	0.572660357518	10030	9510	0.0518444666001	0.00199401794616	0.00957128614157	0.0226321036889	0.450788643533	0.549211356466	16327	0.0967109695596	0.344827586207	0.558461444233	2.25034895314	2012	22.196625
1079	BK99	park-cemetery-etc-Brooklyn	416	0.432692307682	0.567307692294	0.206730769226	0.576923076909	0.180288461534	0.0	0.127403846151	0.180288461534	0.624999999985	0.0673076923061	237	170	67.5588235254	0.91983122359	0.0801687763679	0.899999999947	0.482352941148	0.0	0.482352941148	0.482352941148	181	170	0.0607734806596	0.0	0.0	0.0	0.158823529402	0.841176470539	251	0.290836653375	0.199203187243	0.509960159342	2.29834254131	2012	2593.75
2548	BX55	Soundview-Bruckner	35886	0.477233461517	0.522766538483	0.642869085437	0.0166360140445	0.224767318731	0.0715320737892	0.155910382879	0.160619740289	0.534275204815	0.149194672017	15706	11247	44.4747488219	0.859671463135	0.140328536865	0.706321685782	0.373521828043	0.425891348804	0.270116475504	0.292522450431	12392	11247	0.0923983214977	0.0125887669464	0.00758553905745	0.0353453841188	0.147328176402	0.852671823597	21485	0.392971840819	0.499744007447	0.107284151734	2.89590058102	2014	71.00262
3389	BK58	Flatlands	70872	0.453550062084	0.546449937916	0.0787052714753	0.17444124619	0.70122192121	0.0268794446326	0.122530759679	0.143554577266	0.558725589796	0.175189073259	37070	23279	74.0980067872	0.905961694092	0.0940383059077	0.845182353194	0.152712745393	0.189226341338	0.223806864556	0.55522144422	24682	23279	0.0568430435135	0.00490235799368	0.00753585608945	0.0120330605299	0.595858928648	0.404141071352	46254	0.133047952609	0.594953949929	0.271998097462	2.87140426221	2015	47.818604
226	MN50	Stuyvesant Town-Cooper Village	21864	0.441181851445	0.558818148554	0.0599615806805	0.701930113428	0.0492133186974	0.16433406513	0.0571716062934	0.031650201244	0.670051225759	0.241126966703	13467	10481	107.59183284	0.915868419098	0.0841315809014	0.737429634576	0.0291002766911	0.160671691632	0.111153515886	0.563686671119	10891	10481	0.0376457625562	0.0056009549169	0.00312184372417	0.0547240841061	0.00467512641923	0.99532487358	16612	0.0373224175295	0.203587767879	0.759089814591	2.00752915251	2015	10.336626
